city,state_name,county_name,lattitude,longitude,id
Wallace Ridge,Louisiana,Catahoula,31.6849,-91.8321,1840025934
Los Luceros,New Mexico,Rio Arriba,36.1151,-106.0371,1840024837
East Mountain,Texas,Upshur,32.6008,-94.8525,1840020730
Shinglehouse,Pennsylvania,Potter,41.9662,-78.1907,1840003310
Arapahoe,Nebraska,Furnas,40.3052,-99.898,1840007248
Amelia Court House,Virginia,Amelia,37.3367,-77.9882,1840026850
Underwood,Iowa,Pottawattamie,41.3807,-95.6821,1840010264
South Dos Palos,California,Merced,36.9707,-120.6467,1840018931
Vaiden,Mississippi,Carroll,33.3332,-89.7533,1840016835
Shongopovi,Arizona,Navajo,35.8195,-110.5331,1840136204
Tatamy,Pennsylvania,Northampton,40.7409,-75.256,1840000981
Glasgow,Oregon,Coos,43.4371,-124.1961,1840025440
Maysville,North Carolina,Jones,34.907,-77.2324,1840016444
Chama,New Mexico,Rio Arriba,36.8931,-106.5843,1840022615
Sturgeon,Missouri,Boone,39.2344,-92.2824,1840009632
Prospect,Pennsylvania,Butler,40.8992,-80.0487,1840000872
Merrill,Iowa,Plymouth,42.7206,-96.2519,1840008020
Bidwell,Ohio,Gallia,38.9248,-82.2856,1840094618
Williamsport,Ohio,Pickaway,39.5824,-83.1206,1840012557
Naco,Arizona,Cochise,31.3431,-109.9336,1840019491
Hamlet,Indiana,Starke,41.3792,-86.5831,1840010199
Far Hills,New Jersey,Somerset,40.6906,-74.6257,1840003611
Raymond,Illinois,Montgomery,39.3198,-89.5745,1840012641
Oskaloosa,Kansas,Jefferson,39.2158,-95.3145,1840009609
Ship Bottom,New Jersey,Ocean,39.6459,-74.1835,1840001489
Goshen,Kentucky,Oldham,38.4026,-85.5823,1840013193
Florence,Montana,Ravalli,46.6345,-114.0813,1840017382
La Vernia,Texas,Wilson,29.3542,-98.1219,1840020982
Saucier,Mississippi,Harrison,30.6237,-89.1432,1840013945
Belmont,Wisconsin,Lafayette,42.7379,-90.3346,1840003095
Nunapitchuk,Alaska,Bethel,60.8772,-162.4615,1840023364
Waitsburg,Washington,Walla Walla,46.2698,-118.1509,1840021173
Autaugaville,Alabama,Autauga,32.432,-86.6578,1840015797
New Philadelphia,Pennsylvania,Schuylkill,40.7178,-76.1167,1840002768
Loyalton,California,Sierra,39.6768,-120.2448,1840020210
Metcalfe,Mississippi,Washington,33.4505,-91.0018,1840016858
Shellman,Georgia,Randolph,31.7571,-84.6159,1840015851
Russell Gardens,New York,Nassau,40.7809,-73.7254,1840005324
Graettinger,Iowa,Palo Alto,43.237,-94.7504,1840007991
Arkport,New York,Steuben,42.3926,-77.6955,1840004557
Smithfield,Pennsylvania,Fayette,39.8021,-79.8089,1840000669
Plainfield,Wisconsin,Waushara,44.2175,-89.4969,1840002240
Sherburn,Minnesota,Martin,43.6549,-94.7275,1840009016
Mannsville,Oklahoma,Johnston,34.1854,-96.8981,1840022847
Hilshire Village,Texas,Harris,29.7908,-95.4885,1840020924
Leland,Illinois,LaSalle,41.616,-88.7982,1840011532
Junction City,Ohio,Perry,39.7217,-82.2998,1840012477
Lake Koshkonong,Wisconsin,Jefferson,42.8838,-88.9424,1840004350
Franklin Springs,Georgia,Franklin,34.284,-83.1459,1840013608
Lilbourn,Missouri,New Madrid,36.5907,-89.6132,1840009939
Hato Viejo,Puerto Rico,Ciales,18.3605,-66.4813,1630126393
Fort Loudon,Pennsylvania,Franklin,39.9219,-77.9073,1840026529
Livermore,Kentucky,McLean,37.4919,-87.1343,1840015237
Sully,Iowa,Jasper,41.578,-92.8468,1840009223
Flovilla,Georgia,Butts,33.2524,-83.903,1840013767
Vandiver,Alabama,Shelby,33.4601,-86.5247,1840022967
Sardis,Georgia,Burke,32.9756,-81.7621,1840015740
Friendsville,Tennessee,Blount,35.7563,-84.1319,1840013405
Gales Ferry,Connecticut,New London,41.4215,-72.0854,1840026271
Kenmare,North Dakota,Ward,48.6729,-102.0721,1840000051
Bunnlevel,North Carolina,Harnett,35.31,-78.7725,1840024949
Ironville,Kentucky,Boyd,38.4562,-82.6978,1840030479
Bay Head,New Jersey,Ocean,40.0701,-74.0482,1840003756
Berry,Alabama,Fayette,33.6623,-87.6079,1840015661
Paraje,New Mexico,Cibola,35.0444,-107.4681,1840019172
New Richland,Minnesota,Waseca,43.8939,-93.4939,1840007914
Bearden,Arkansas,Ouachita,33.7276,-92.6187,1840013735
West Marion,North Carolina,McDowell,35.6525,-82.0191,1840013397
Algodones,New Mexico,Sandoval,35.3804,-106.4731,1840017742
Harriston,Virginia,Augusta,38.212,-78.8283,1840026752
Claverack-Red Mills,New York,Columbia,42.2264,-73.7268,1840073610
Tabor,Iowa,Fremont,40.8949,-95.6736,1840001001
Auxier,Kentucky,Floyd,37.7356,-82.7663,1840026818
Piney View,West Virginia,Raleigh,37.835,-81.1275,1840038161
Tumbling Shoals,Arkansas,Cleburne,35.5472,-91.9734,1840025808
Somis,California,Ventura,34.2652,-118.9984,1840028277
Camargo,Kentucky,Montgomery,37.997,-83.8926,1840013214
Germania,New Jersey,Atlantic,39.5088,-74.5922,1840080792
Ashippun,Wisconsin,Dodge,43.2182,-88.5159,1840025434
Cripple Creek,Colorado,Teller,38.7467,-105.1851,1840018823
Lansing,Iowa,Allamakee,43.3602,-91.2256,1840007978
North Hills,West Virginia,Wood,39.315,-81.5088,1840005789
Desoto Acres,Florida,Sarasota,27.3823,-82.5167,1840143093
Paint,Pennsylvania,Somerset,40.242,-78.8501,1840003743
McClellan Park,California,Sacramento,38.6629,-121.4016,1840038292
Earlston,Pennsylvania,Bedford,40.0038,-78.3736,1840026526
Cinnamon Lake,Ohio,Ashland,40.9835,-82.1914,1840042970
South Windham,Maine,Cumberland,43.738,-70.4236,1840026140
Neola,Iowa,Pottawattamie,41.4498,-95.6173,1840008231
Fort Hancock,Texas,Hudspeth,31.2837,-105.8446,1840018150
Clarence,Missouri,Shelby,39.7432,-92.2602,1840007304
Parker,South Dakota,Turner,43.3978,-97.1334,1840000358
Lake Michigan Beach,Michigan,Berrien,42.2127,-86.376,1840004698
Lawrence,Michigan,Van Buren,42.2157,-86.0534,1840011204
Welcome,Louisiana,St. James,30.0474,-90.8823,1840025132
Hospers,Iowa,Sioux,43.0722,-95.9039,1840006872
Jonesville,South Carolina,Union,34.8348,-81.6811,1840016542
Quinhagak,Alaska,Bethel,59.7511,-161.8992,1840023366
Talmage,California,Mendocino,39.1314,-123.1648,1840018783
Harmony,Minnesota,Fillmore,43.554,-92.0075,1840006838
Oriental,North Carolina,Pamlico,35.0357,-76.6816,1840016427
Exeter,Missouri,Barry,36.6707,-93.9399,1840008796
Guilford Lake,Ohio,Columbiana,40.8032,-80.8772,1840151265
Lakes of the North,Michigan,Antrim,44.9361,-84.8845,1840138223
Coffeeville,Mississippi,Yalobusha,33.9764,-89.6845,1840016732
Pueblito del Río,Puerto Rico,Las Piedras,18.228,-65.8615,1630035488
Chilton,Texas,Falls,31.2848,-97.0607,1840025968
London,Arkansas,Pope,35.328,-93.2416,1840015402
Stronghurst,Illinois,Henderson,40.7463,-90.9094,1840011797
Wister,Oklahoma,Le Flore,34.9696,-94.7212,1840022776
Lakeview,Arkansas,Baxter,36.3739,-92.5387,1840014454
East Tawakoni,Texas,Rains,32.9011,-95.9397,1840020720
Klondike Corner,New Hampshire,Hillsborough,42.964,-71.6389,1840146211
Mescalero,New Mexico,Otero,33.1448,-105.7897,1840019401
Mountain View,Wyoming,Uinta,41.2724,-110.3342,1840022388
Rockford,Alabama,Coosa,32.8895,-86.215,1840005393
Bow Mar,Colorado,Arapahoe,39.6251,-105.0511,1840021439
Goshen,Utah,Utah,39.9511,-111.9008,1840021403
Arlington Heights,Ohio,Hamilton,39.2154,-84.4556,1840003811
Blue Ball,Pennsylvania,Lancaster,40.1157,-76.0517,1840026527
South Lebanon,Oregon,Linn,44.5055,-122.8959,1840018604
Convoy,Ohio,Van Wert,40.9174,-84.705,1840011901
Swayzee,Indiana,Grant,40.5066,-85.8244,1840010396
New Waterford,Ohio,Columbiana,40.8478,-80.6188,1840011935
Grand Rapids,Ohio,Wood,41.4078,-83.868,1840011549
Sentinel,Oklahoma,Washita,35.157,-99.1736,1840022762
Lincoln,Pennsylvania,Allegheny,40.2994,-79.8555,1840001242
Norwood Court,Missouri,St. Louis,38.7141,-90.2895,1840009773
Challenge-Brownsville,California,Yuba,39.4646,-121.2633,1840073907
Geronimo,Texas,Guadalupe,29.6728,-97.9686,1840018262
La Fontaine,Indiana,Wabash,40.6739,-85.7222,1840009358
Astoria,Illinois,Fulton,40.2279,-90.3565,1840012006
Los Olivos,California,Santa Barbara,34.664,-120.117,1840024983
Markham,Texas,Matagorda,28.9627,-96.0645,1840018277
Gayle Mill,South Carolina,Chester,34.7023,-81.2391,1840035845
Arroyo Colorado Estates,Texas,Cameron,26.1864,-97.6114,1840037103
Tiki Island,Texas,Galveston,29.298,-94.9159,1840003908
Chevy Chase Section Three,Maryland,Montgomery,38.9793,-77.0742,1840031469
Carolina,Rhode Island,Washington,41.4625,-71.6585,1840026289
Alhambra Valley,California,Contra Costa,37.9668,-122.1361,1840075603
Milltown,Wisconsin,Polk,45.5261,-92.5015,1840002056
Manassa,Colorado,Conejos,37.1738,-105.9373,1840022566
Blue Ridge,Arizona,Coconino,34.6407,-111.1073,1840142806
Laurel,Nebraska,Cedar,42.4301,-97.0986,1840008042
Highland Holiday,Ohio,Highland,39.1949,-83.4703,1840034401
Hymera,Indiana,Sullivan,39.1859,-87.2989,1840010683
JAARS,North Carolina,Union,34.8623,-80.7489,1840033012
Elloree,South Carolina,Orangeburg,33.5301,-80.5712,1840016822
Tonasket,Washington,Okanogan,48.7075,-119.4409,1840021057
Oakland,Illinois,Coles,39.6574,-88.0275,1840008450
Kenwood,Oklahoma,Delaware,36.3012,-94.9978,1840024887
Layton,New Jersey,Sussex,41.2192,-74.8229,1840080955
Ottoville,Ohio,Putnam,40.9342,-84.3383,1840011759
Yorkville,Ohio,Belmont,40.1528,-80.7079,1840012388
Lake Bosworth,Washington,Snohomish,48.0553,-121.9811,1840037850
Crawford,Texas,McLennan,31.5382,-97.4465,1840022143
Satanta,Kansas,Haskell,37.4378,-100.988,1840009882
Royalton,Pennsylvania,Dauphin,40.1873,-76.7269,1840001296
Argenta,Illinois,Macon,39.9855,-88.8197,1840012424
Lake Victoria,Michigan,Clinton,42.9168,-84.3749,1840039588
Tilden,Illinois,Randolph,38.2124,-89.684,1840012941
Buffalo,West Virginia,Putnam,38.6108,-81.9817,1840006182
Arnolds Park,Iowa,Dickinson,43.3602,-95.1264,1840006849
Friedensburg,Pennsylvania,Schuylkill,40.6078,-76.2284,1840005214
Tombstone,Arizona,Cochise,31.7234,-110.0798,1840022104
Iron Ridge,Wisconsin,Dodge,43.3982,-88.532,1840002733
Old Field,New York,Suffolk,40.9614,-73.1324,1840005128
Womens Bay,Alaska,Kodiak Island,57.696,-152.6276,1840023689
Arenas Valley,New Mexico,Grant,32.7765,-108.203,1840025065
Bessemer,Pennsylvania,Lawrence,40.9756,-80.4878,1840003568
Riceboro,Georgia,Liberty,31.7264,-81.4438,1840014930
Watkins,Colorado,Arapahoe,39.6984,-104.5773,1840028451
Stamping Ground,Kentucky,Scott,38.2697,-84.6831,1840015190
Sodus Point,New York,Wayne,43.264,-76.9954,1840004296
Pomeroy,Pennsylvania,Chester,39.9642,-75.8823,1840035159
Bay View,Ohio,Erie,41.468,-82.825,1840011543
Anita,Iowa,Cass,41.4437,-94.766,1840007124
Point Blank,Texas,San Jacinto,30.7473,-95.2163,1840037407
Lawrence,Pennsylvania,Washington,40.304,-80.122,1840024312
Lake Quivira,Kansas,Johnson,39.0393,-94.7685,1840001637
Millville,Pennsylvania,Columbia,41.1205,-76.5253,1840000814
Milesburg,Pennsylvania,Centre,40.9426,-77.792,1840000825
Cambridge,Iowa,Story,41.9001,-93.536,1840007016
Mortons Gap,Kentucky,Hopkins,37.2402,-87.4668,1840014368
Centerville,Texas,Leon,31.2583,-95.9794,1840019539
Heritage Creek,Kentucky,Jefferson,38.0951,-85.6125,1840014305
Buffalo,Indiana,White,40.888,-86.7374,1840005346
Quinby,South Carolina,Florence,34.2282,-79.7357,1840017960
Maricao,Puerto Rico,Maricao,18.1838,-66.981,1630023678
Plattsville,Connecticut,Fairfield,41.226,-73.2591,1840044666
Pinopolis,South Carolina,Berkeley,33.2287,-80.0386,1840025043
Dibble,Oklahoma,McClain,35.0151,-97.6273,1840021808
Loup City,Nebraska,Sherman,41.2766,-98.9677,1840009314
Lower Brule,South Dakota,Lyman,44.0742,-99.5838,1840004142
La Pryor,Texas,Zavala,28.9487,-99.8483,1840018283
Cavetown,Maryland,Washington,39.6426,-77.5933,1840005598
Brady,Washington,Grays Harbor,47.0064,-123.5321,1840017357
Duck Hill,Mississippi,Montgomery,33.6316,-89.7154,1840016833
St. George Island,Florida,Franklin,29.652,-84.8881,1840029111
Funston,Georgia,Colquitt,31.1989,-83.8771,1840013881
Liberty Center,Ohio,Henry,41.4436,-84.0078,1840011604
Scottsmoor,Florida,Brevard,28.768,-80.871,1840028774
Parcelas Viejas Borinquen,Puerto Rico,Caguas,18.1739,-66.0406,1630025220
St. Paul,Indiana,Decatur,39.4283,-85.6287,1840010657
Suffield,Ohio,Portage,41.0204,-81.3471,1840094530
Ruby,New York,Ulster,42.0125,-74.0103,1840085171
Patoka,Indiana,Gibson,38.4008,-87.5874,1840009804
Maurertown,Virginia,Shenandoah,38.9325,-78.4615,1840026690
Texhoma,Oklahoma,Texas,36.5054,-101.7872,1840074975
Flat Lick,Kentucky,Knox,36.8353,-83.7598,1840026894
Plain View,North Carolina,Sampson,35.2457,-78.5634,1840013486
Spiceland,Indiana,Henry,39.8433,-85.426,1840010533
Pea Ridge,Alabama,Shelby,33.1454,-86.9372,1840148916
Elsie,Michigan,Clinton,43.0895,-84.3889,1840011023
Hackberry,Louisiana,Cameron,29.9717,-93.3947,1840014013
Wattsville,Virginia,Accomack,37.9301,-75.4943,1840024748
South Lansing,New York,Tompkins,42.5369,-76.4968,1840149111
Bellaire,Michigan,Antrim,44.9739,-85.2057,1840010922
Canyon Creek,Texas,Hood,32.3927,-97.7405,1840042522
Hawesville,Kentucky,Hancock,37.8962,-86.7561,1840014332
Ashley,Indiana,DeKalb,41.5215,-85.0614,1840010249
Celeste,Texas,Hunt,33.2896,-96.1945,1840019391
Au Gres,Michigan,Arenac,44.0432,-83.6934,1840003950
Allen,Oklahoma,Pontotoc,34.8776,-96.4129,1840021836
Pylesville,Maryland,Harford,39.688,-76.3876,1840026622
Sugar Notch,Pennsylvania,Luzerne,41.1939,-75.9312,1840000770
Elkview,West Virginia,Kanawha,38.4327,-81.4771,1840006187
Buffalo,Iowa,Scott,41.4666,-90.717,1840007078
Castle Hayne,North Carolina,New Hanover,34.3583,-77.9114,1840013628
Siletz,Oregon,Lincoln,44.7219,-123.9187,1840021233
Burnside,Kentucky,Pulaski,37.0042,-84.6489,1840013254
York Springs,Pennsylvania,Adams,40.0093,-77.1159,1840000687
Lyons,Michigan,Ionia,42.9834,-84.9456,1840011019
Mansfield,Illinois,Piatt,40.2125,-88.5084,1840012323
Cave Spring,Georgia,Floyd,34.1081,-85.3388,1840014680
Owen,Wisconsin,Clark,44.9485,-90.5621,1840002256
Midway,Louisiana,LaSalle,31.6788,-92.1493,1840013852
Pala,California,San Diego,33.3639,-117.0675,1840028262
Beavertown,Pennsylvania,Snyder,40.7522,-77.169,1840002795
Linton,North Dakota,Emmons,46.2685,-100.2337,1840000208
Larchwood,Iowa,Lyon,43.4547,-96.4363,1840007974
Whitehall,Montana,Jefferson,45.8709,-112.0976,1840022326
Brantley,Alabama,Crenshaw,31.5823,-86.2569,1840015844
Heritage Bay,Florida,Collier,26.2837,-81.6629,1840144300
Langdon Place,Kentucky,Jefferson,38.2865,-85.5849,1840030800
Glidden,Iowa,Carroll,42.0577,-94.7266,1840008116
Watson,Louisiana,Livingston,30.5749,-90.9508,1840026010
Prentiss,Mississippi,Jefferson Davis,31.5995,-89.8746,1840018168
Ridgeside,Tennessee,Hamilton,35.0349,-85.247,1840014572
Ector,Texas,Fannin,33.5793,-96.2731,1840020595
Clarksburg,Tennessee,Carroll,35.8705,-88.3937,1840016182
Norvelt,Pennsylvania,Westmoreland,40.205,-79.497,1840026438
Nelson,Georgia,Cherokee,34.3789,-84.3707,1840014686
Ninilchik,Alaska,Kenai Peninsula,60.0745,-151.3843,1840023409
Rock Spring,Georgia,Walker,34.8147,-85.2389,1840029214
Greenwood,Wisconsin,Clark,44.7655,-90.5989,1840002250
Silver Lake,Indiana,Kosciusko,41.0743,-85.8923,1840010279
Sykesville,Pennsylvania,Jefferson,41.0475,-78.8185,1840003474
Sullivan,Ohio,Ashland,41.028,-82.2212,1840092394
Troy,Idaho,Latah,46.738,-116.7731,1840021148
Alleghenyville,Pennsylvania,Berks,40.2327,-75.9762,1840034841
Southwest City,Missouri,McDonald,36.5205,-94.6103,1840032254
Howard,Colorado,Fremont,38.4098,-105.8424,1840024645
Union Bridge,Maryland,Carroll,39.5731,-77.1744,1840005706
Bloomfield,Kentucky,Nelson,37.9122,-85.314,1840013221
Aspen Park,Colorado,Jefferson,39.5423,-105.2967,1840017538
Drayton,South Carolina,Spartanburg,34.9762,-81.9026,1840141873
Hiawassee,Georgia,Towns,34.9495,-83.7531,1840014645
Hooper Bay,Alaska,Kusilvak,61.5262,-166.1146,1840023324
Raleigh,Mississippi,Smith,32.0322,-89.5247,1840018131
Sidney,Iowa,Fremont,40.7459,-95.6447,1840009383
Lemannville,Louisiana,Ascension,30.1028,-90.9239,1840026028
East Gull Lake,Minnesota,Cass,46.3948,-94.3548,1840007720
Scotland,Pennsylvania,Franklin,39.9697,-77.5844,1840026531
Beckemeyer,Illinois,Clinton,38.6058,-89.4321,1840012853
Okeene,Oklahoma,Blaine,36.1171,-98.3167,1840022693
New Bloomfield,Missouri,Callaway,38.7168,-92.0915,1840008561
Bellefonte,Kentucky,Greenup,38.4949,-82.6911,1840013184
Donnellson,Iowa,Lee,40.6453,-91.5641,1840007205
Log Lane Village,Colorado,Morgan,40.2697,-103.829,1840021405
Richland,Michigan,Kalamazoo,42.3762,-85.4553,1840011211
Schurz,Nevada,Mineral,38.9673,-118.824,1840018828
Sister Bay,Wisconsin,Door,45.1835,-87.1271,1840003934
Bird Island,Minnesota,Renville,44.7648,-94.8949,1840006773
Ehrenberg,Arizona,La Paz,33.6175,-114.4883,1840017958
Brook,Indiana,Newton,40.8664,-87.3653,1840009324
Jamestown,Indiana,Boone,39.9286,-86.626,1840010510
Doyle,California,Lassen,40.0275,-120.1173,1840024200
Genoa,Nevada,Douglas,39.0256,-119.8309,1840024555
Mifflinville,Pennsylvania,Columbia,41.0307,-76.2995,1840004996
Chokoloskee,Florida,Collier,25.8143,-81.3603,1840014231
Pearlington,Mississippi,Hancock,30.2492,-89.6048,1840013950
Medley,Florida,Miami-Dade,25.8647,-80.3516,1840017274
Deville,Louisiana,Rapides,31.3398,-92.1389,1840013103
Beasley,Texas,Fort Bend,29.4952,-95.9154,1840019647
Houston,Minnesota,Houston,43.7583,-91.5706,1840006835
Parksley,Virginia,Accomack,37.7863,-75.6539,1840006329
Accomac,Virginia,Accomack,37.7196,-75.6673,1840006320
Ola,Arkansas,Yell,35.031,-93.2244,1840014608
Lydia,Louisiana,Iberia,29.9263,-91.7813,1840014007
Homestead Base,Florida,Miami-Dade,25.4936,-80.391,1840073841
Mazeppa,Minnesota,Wabasha,44.2737,-92.5403,1840007899
Rosiclare,Illinois,Hardin,37.4239,-88.3501,1840009894
Woodlawn,North Carolina,Alamance,36.1158,-79.2898,1840134907
Moca,Puerto Rico,Moca,18.3943,-67.1138,1630035522
Odell,Illinois,Livingston,41.0023,-88.523,1840011787
Cuba,Illinois,Fulton,40.4936,-90.1933,1840007211
Electric City,Washington,Grant,47.9218,-119.0475,1840021104
Soda Bay,California,Lake,39.0024,-122.7794,1840024461
Parcelas Nuevas,Puerto Rico,Cidra,18.14,-66.1702,1630035541
East Conemaugh,Pennsylvania,Cambria,40.3476,-78.8861,1840001108
Mankato,Kansas,Jewell,39.7871,-98.2083,1840009499
Welaka,Florida,Putnam,29.4822,-81.6658,1840017219
Dotsero,Colorado,Eagle,39.6463,-107.054,1840024363
Hernandez,New Mexico,Rio Arriba,36.0567,-106.1185,1840024833
Empire,Louisiana,Plaquemines,29.4133,-89.6052,1840013114
Glenmoore,Pennsylvania,Chester,40.0868,-75.782,1840034991
Sand Springs,Texas,Howard,32.2795,-101.3496,1840025912
West Brow,Georgia,Dade,34.9148,-85.4186,1840049691
Section,Alabama,Jackson,34.5816,-85.9849,1840017899
Arrington,Virginia,Nelson,37.6744,-78.8928,1840024712
Selma,Indiana,Delaware,40.1889,-85.2753,1840010462
Adams Center,New York,Jefferson,43.8616,-76.0001,1840004104
Farwell,Michigan,Clare,43.8363,-84.8677,1840010954
Grand Ridge,Florida,Jackson,30.7083,-85.0207,1840017151
Calmar,Iowa,Winneshiek,43.1811,-91.8679,1840006862
Rocky Boy West,Montana,Chouteau,48.2972,-109.9918,1840042461
Holden Beach,North Carolina,Brunswick,33.9121,-78.3182,1840016682
Annville,Kentucky,Jackson,37.3254,-83.9621,1840013236
Howe,Indiana,LaGrange,41.7228,-85.4255,1840013798
Verplanck,New York,Westchester,41.2552,-73.9621,1840004929
Stover,Missouri,Morgan,38.4417,-92.9902,1840009649
Preston,Maryland,Caroline,38.7112,-75.9087,1840005939
Gwinner,North Dakota,Sargent,46.2358,-97.6696,1840000246
Hazelton,Idaho,Jerome,42.5953,-114.1366,1840020086
Christiana,Pennsylvania,Lancaster,39.9545,-75.997,1840003712
Meigs,Georgia,Thomas,31.0714,-84.0922,1840015892
Silverdale,Pennsylvania,Bucks,40.3473,-75.2718,1840001314
Stone Harbor,New Jersey,Cape May,39.0483,-74.7653,1840001599
Douglas City,California,Trinity,40.6529,-122.9283,1840024173
Riverdale,Virginia,Halifax,36.6764,-78.8943,1840024814
Bear River,Wyoming,Uinta,41.3858,-111.0271,1840020123
Aynor,South Carolina,Horry,34.0002,-79.2071,1840015593
Hugo,Colorado,Lincoln,39.1362,-103.4731,1840021452
Hollywood,Alabama,Jackson,34.7195,-85.9641,1840016522
Crawford,Nebraska,Dawes,42.6845,-103.416,1840006892
Rapids City,Illinois,Rock Island,41.5786,-90.3399,1840011442
Alcester,South Dakota,Union,43.0278,-96.6268,1840003078
Pastos,Puerto Rico,Aibonito,18.1194,-66.2601,1630023599
Walker,Minnesota,Cass,47.0906,-94.5885,1840009967
Dollar Point,California,Placer,39.1899,-120.1083,1840018814
Buffalo Soapstone,Alaska,Matanuska-Susitna,61.7071,-149.1093,1840075101
Stockertown,Pennsylvania,Northampton,40.7547,-75.2627,1840000980
Bunkerville,Nevada,Clark,36.7594,-114.1412,1840017685
Coolidge,Texas,Limestone,31.7514,-96.6523,1840023115
Deckerville,Michigan,Sanilac,43.5265,-82.742,1840010977
Haxtun,Colorado,Phillips,40.642,-102.6297,1840021393
Knox City,Texas,Knox,33.4176,-99.8158,1840021976
Minersville,Utah,Beaver,38.2333,-112.9602,1840022508
Rural Valley,Pennsylvania,Armstrong,40.7991,-79.3149,1840000879
Greenvale,New York,Nassau,40.8118,-73.6262,1840005261
Crocker,Missouri,Pulaski,37.948,-92.2676,1840007556
Blue River,Colorado,Summit,39.4362,-106.035,1840021427
Turtle Lake,Wisconsin,Barron,45.3933,-92.1452,1840002066
Newman Grove,Nebraska,Madison,41.7469,-97.7767,1840003225
South Point,Texas,Cameron,25.8729,-97.383,1840037080
Arcadia,Iowa,Carroll,42.0862,-95.0432,1840007000
Gibson,Georgia,Glascock,33.2334,-82.5959,1840013779
Hazel Green,Wisconsin,Grant,42.5341,-90.4361,1840002967
Rison,Arkansas,Cleveland,33.9599,-92.1936,1840014761
Hobson City,Alabama,Calhoun,33.6148,-85.8561,1840016781
Fort Lawn,South Carolina,Chester,34.7003,-80.8991,1840016570
Talkeetna,Alaska,Matanuska-Susitna,62.2994,-149.9601,1840023375
Savoonga,Alaska,Nome,63.6797,-170.4831,1840023512
Deer River,Minnesota,Itasca,47.3391,-93.7929,1840006614
Klamath,California,Del Norte,41.5442,-124.0245,1840017480
Fall Branch,Tennessee,Washington,36.4161,-82.6242,1840013064
Morrisdale,Pennsylvania,Clearfield,40.9484,-78.2277,1840026359
